Date,Open,High,Low,Close,Volume
2020-10-19 00:00:00+07:00,5089.527091333422,5222.29736328125,5054.121685480667,5222.29736328125,56871500
2020-10-20 00:00:00+07:00,5204.59510255168,5204.59510255168,5120.507256507051,5138.2099609375,74995500
2020-10-21 00:00:00+07:00,5186.892855211938,5191.318531709559,5071.825266273789,5116.08203125,77944000
2020-10-22 00:00:00+07:00,5080.676067483836,5133.7841796875,5049.696335365033,5133.7841796875,96872500
2020-10-23 00:00:00+07:00,5169.190431379982,5169.190431379982,5089.528250074469,5107.23095703125,66328000
2020-10-26 00:00:00+07:00,5067.399350245862,5164.764228591197,5067.399350245862,5147.0615234375,70452500
2020-10-27 00:00:00+07:00,5147.061977142703,5160.339007178324,5093.953857000216,5124.93359375,89482000
2020-11-02 00:00:00+07:00,5098.379671391753,5155.913469766833,5062.9742570070875,5151.48779296875,151006500
2020-11-03 00:00:00+07:00,5169.190013529287,5217.8724537251965,5164.764337147841,5213.44677734375,78152000
2020-11-04 00:00:00+07:00,5222.298621738079,5257.704036122745,5120.508055382168,5151.48779296875,78626000
2020-11-05 00:00:00+07:00,5222.297271976626,5470.135108612805,5222.297271976626,5443.5810546875,161090000
2020-11-06 00:00:00+07:00,5452.432638888889,5576.3515625,5363.91912202381,5576.3515625,137303500
2020-11-09 00:00:00+07:00,5576.352224418258,5664.8657517899765,5501.115726152298,5563.0751953125,82739500
2020-11-10 00:00:00+07:00,5660.439775254991,5841.892496744791,5647.162746853298,5735.67626953125,191073500
2020-11-11 00:00:00+07:00,5788.78466796875,5810.91304972704,5735.676551748853,5788.78466796875,131383500
2020-11-12 00:00:00+07:00,5673.7170067903035,5748.953503760222,5669.291330497956,5682.568359375,83082500
2020-11-13 00:00:00+07:00,5682.567726672535,5709.12178147007,5594.054210680752,5656.013671875,82374500
2020-11-16 00:00:00+07:00,5740.1019456651475,5740.1019456651475,5651.588422987196,5735.67626953125,54905000
2020-11-17 00:00:00+07:00,5753.3794653506675,5810.913260004174,5744.5281123270515,5797.63623046875,119784000
2020-11-18 00:00:00+07:00,5797.636161351313,5819.764543646546,5788.784808433219,5815.3388671875,99789000
2020-11-19 00:00:00+07:00,5771.0820696334085,5877.298304043839,5766.656393199641,5855.169921875,147346500
2020-11-20 00:00:00+07:00,5877.297987689394,5886.149340080492,5797.635816169508,5841.892578125,68468500
2020-11-23 00:00:00+07:00,5841.892578125,5850.743930516099,5797.635816169508,5841.892578125,75265500
2020-11-24 00:00:00+07:00,5841.892820592155,5841.892820592155,5793.2103804205535,5810.9130859375,72349500
2020-11-25 00:00:00+07:00,5824.1897852476595,5828.615461376267,5647.162740103354,5673.716796875,170140500
2020-11-26 00:00:00+07:00,5620.608690049913,5744.527621799045,5576.3519287109375,5735.67626953125,64339000
2020-11-27 00:00:00+07:00,5735.6767203406425,5744.528073304131,5647.163190705756,5651.5888671875,87361500
2020-11-30 00:00:00+07:00,5651.588503238946,5664.86553182917,5430.3046934018685,5492.26416015625,393091500
2020-12-01 00:00:00+07:00,5505.542222011825,5695.846334187476,5505.542222011825,5660.44091796875,114563500
2020-12-02 00:00:00+07:00,5717.973911397771,5740.102293407825,5611.757677749515,5709.12255859375,93897500
2020-12-03 00:00:00+07:00,5753.379533608262,5775.507916429832,5686.994385143551,5717.97412109375,98210000
2020-12-04 00:00:00+07:00,5717.973133069249,5722.398808868838,5629.459617077465,5656.013671875,64995500
2020-12-07 00:00:00+07:00,5753.380299199578,5824.191133651265,5735.677590586656,5771.0830078125,96636000
2020-12-08 00:00:00+07:00,5771.081889806433,5771.081889806433,5686.99404018502,5744.52783203125,70561500
2020-12-10 00:00:00+07:00,5850.711291735979,5859.589457580798,5806.3204625118815,5837.39404296875,151420500
2020-12-11 00:00:00+07:00,5859.589104259466,6019.396079830178,5855.150021604723,5979.4443359375,214160000
2020-12-14 00:00:00+07:00,6037.151874083578,6063.786367645711,6032.712791823222,6054.908203125,179785500
2020-12-15 00:00:00+07:00,6063.787076295564,6125.934235203425,5864.028351234582,6028.2744140625,164024500
2020-12-16 00:00:00+07:00,6090.421703574641,6170.3251953125,6072.665372077338,6170.3251953125,138674000
2020-12-17 00:00:00+07:00,6183.642799558963,6214.7163814662945,6054.909388800018,6157.00830078125,91920000
2020-12-18 00:00:00+07:00,6157.008072078929,6157.008072078929,5997.201085348691,6037.15283203125,147238500
2020-12-21 00:00:00+07:00,6117.05610301519,6117.05610301519,6037.152612554904,6063.787109375,93692500
2020-12-22 00:00:00+07:00,5983.88340149153,6054.908723764427,5957.248905639194,5961.68798828125,61790500
2020-12-23 00:00:00+07:00,6130.372385426347,6130.372385426347,5877.344705506505,5970.5654296875,76948000
2020-12-28 00:00:00+07:00,6028.2736722783,6054.908165675701,5912.857534222899,6019.3955078125,60234000
2020-12-29 00:00:00+07:00,6014.956778267623,6046.030355719928,5983.883200815318,6006.07861328125,34212500
2020-12-30 00:00:00+07:00,6037.152072562777,6037.152072562777,5948.370424436854,6010.517578125,52675500
2021-01-04 00:00:00+07:00,6037.152980980249,6085.982894797001,5966.127651792246,6068.2265625,47937000
2021-01-05 00:00:00+07:00,6090.421813017895,6294.61962890625,6081.5436471097055,6294.61962890625,104831000
2021-01-06 00:00:00+07:00,6259.106476950594,6281.301889989426,6108.177668286537,6165.8857421875,89753500
2021-01-07 00:00:00+07:00,6214.715177449749,6259.106000145818,6134.811696596823,6183.6416015625,71360000
2021-01-08 00:00:00+07:00,6245.7896847988695,6285.741431183511,6192.520689619349,6259.10693359375,75033500
2021-01-11 00:00:00+07:00,6347.887989145464,6534.329454560926,6343.448906635573,6521.01220703125,169034500
2021-01-12 00:00:00+07:00,6521.012165090891,6552.085742460283,6356.76611328125,6356.76611328125,95235000
2021-01-13 00:00:00+07:00,6432.230479379718,6458.864974118351,6276.862593404362,6321.25341796875,76581500
2021-01-14 00:00:00+07:00,6259.106174045139,6294.618833188658,6210.276267722801,6232.4716796875,89319500
2021-01-15 00:00:00+07:00,6299.0579801514195,6303.497062589863,6072.664775790798,6174.763671875,89853500
2021-01-18 00:00:00+07:00,6174.763696906271,6325.692500425189,6077.10388286462,6321.25341796875,86343000
2021-01-19 00:00:00+07:00,6321.253028100775,6321.253028100775,6219.154137899709,6299.0576171875,73777000
2021-01-20 00:00:00+07:00,6361.204767744671,6476.620904493701,6276.862206274224,6299.0576171875,107216000
2021-01-21 00:00:00+07:00,6463.303638471732,6481.059967148852,6267.9840230234095,6281.30126953125,66428000
2021-01-22 00:00:00+07:00,6281.302128161414,6356.766535354873,6281.302128161414,6285.7412109375,80829000
2021-01-25 00:00:00+07:00,6392.2782849147125,6392.2782849147125,6214.714999222637,6245.78857421875,76836500
2021-01-26 00:00:00+07:00,6174.7634241546,6214.7151644978,6054.908203125,6054.908203125,98658000
2021-01-27 00:00:00+07:00,6054.908910737297,6152.568731878222,5952.810006817241,6028.2744140625,97920000
2021-01-28 00:00:00+07:00,6028.274263332201,6148.1294953719425,6028.274263332201,6125.93408203125,104627000
2021-01-29 00:00:00+07:00,6125.933462289663,6214.715106670673,6001.63916015625,6001.63916015625,132762500
2021-02-01 00:00:00+07:00,6001.6392160007335,6143.689848332111,5855.149501409,6054.908203125,113129000
2021-02-02 00:00:00+07:00,6183.642569867303,6196.959818761489,6037.15283203125,6037.15283203125,86741000
2021-02-03 00:00:00+07:00,6214.715544871795,6214.715544871795,6059.34765625,6059.34765625,67291000
2021-02-04 00:00:00+07:00,6143.690497355944,6214.715821024799,6068.226090957786,6085.982421875,80950500
2021-02-05 00:00:00+07:00,6099.299234849512,6170.324553450379,6085.981987611849,6139.2509765625,51602000
2021-02-08 00:00:00+07:00,6259.106579378162,6263.545662058572,6108.17776824422,6143.6904296875,45604000
2021-02-09 00:00:00+07:00,6214.715803523461,6241.350299824275,6174.764059072238,6196.95947265625,75574000
2021-02-10 00:00:00+07:00,6259.106579378162,6259.106579378162,6125.93409896586,6143.6904296875,44984500
2021-02-11 00:00:00+07:00,6201.398470146712,6201.398470146712,6072.665073128634,6108.177734375,36926000
2021-02-15 00:00:00+07:00,6063.787329819624,6117.05632539637,5966.127504595588,6037.15283203125,83922000
2021-02-16 00:00:00+07:00,6108.177300972622,6165.885371403323,6063.786477564391,6161.4462890625,47221000
2021-02-17 00:00:00+07:00,6117.055916694972,6179.203074048913,6081.543255349864,6125.93408203125,66011500
2021-02-18 00:00:00+07:00,6081.5432369965665,6125.934063543987,5979.4443359375,5979.4443359375,91204000
2021-02-19 00:00:00+07:00,6019.395913461539,6081.543068910257,6001.639583333334,6059.34765625,70487500
2021-02-22 00:00:00+07:00,6125.934235203425,6161.446897436488,6028.2744140625,6028.2744140625,68913000
2021-02-23 00:00:00+07:00,6054.908573717949,6077.103986378205,6014.956830929487,6059.34765625,58360000
2021-02-24 00:00:00+07:00,6059.347071764638,6068.225235972352,5970.5654296875,5970.5654296875,71869000
2021-02-25 00:00:00+07:00,5983.8831474878825,6010.517642209638,5930.61415804437,5952.8095703125,78688000
2021-02-26 00:00:00+07:00,5952.809940707666,6046.030678034184,5899.540947949656,5957.2490234375,173631500
2021-03-01 00:00:00+07:00,6063.786452326562,6254.6669921875,6037.151958392477,6254.6669921875,205539000
2021-03-02 00:00:00+07:00,6321.253446854954,6356.766106668746,6214.715467413578,6228.03271484375,81446500
2021-03-03 00:00:00+07:00,6272.423402971541,6290.17973249163,6214.71533203125,6214.71533203125,84470000
2021-03-04 00:00:00+07:00,6130.373509361631,6214.716084798177,5966.12744140625,5966.12744140625,120802500
2021-03-05 00:00:00+07:00,5966.127504595588,6148.129906149472,5966.127504595588,6037.15283203125,111871500
2021-03-08 00:00:00+07:00,6170.325255621047,6170.325255621047,5966.12744140625,5966.12744140625,90883000
2021-03-09 00:00:00+07:00,5948.370892671272,5961.688140938446,5859.5892375567755,5864.0283203125,135582000
2021-03-10 00:00:00+07:00,5966.126817673378,5966.126817673378,5877.3451686008575,5952.8095703125,50302000
2021-03-12 00:00:00+07:00,6103.738428131352,6108.177510624538,5961.687788349385,6006.07861328125,74328000
2021-03-15 00:00:00+07:00,6050.469847076027,6054.908929869186,5917.29736328125,5917.29736328125,57416000
2021-03-16 00:00:00+07:00,5957.2485804834905,5957.2485804834905,5877.345097287736,5881.7841796875,70755500
2021-03-17 00:00:00+07:00,5903.979455252458,5917.296702144005,5864.027714577818,5868.466796875,71474500
2021-03-18 00:00:00+07:00,5877.3451686008575,5966.126817673378,5868.467003693606,5952.8095703125,70067500
2021-03-19 00:00:00+07:00,6010.517324594351,6010.517324594351,5881.783940241887,6001.63916015625,125853000
2021-03-22 00:00:00+07:00,5895.102034554381,5930.6146974131425,5868.46753741031,5877.345703125,67523500
2021-03-23 00:00:00+07:00,5966.127189642041,5966.127189642041,5819.637459539223,5828.515625,127762500
2021-03-24 00:00:00+07:00,5784.12481537813,5815.19839458584,5699.782243242915,5717.53857421875,152050000
2021-03-25 00:00:00+07:00,5682.025608320251,5717.538268372253,5619.878453229248,5655.39111328125,119101500
2021-03-26 00:00:00+07:00,5655.391031457034,5721.977268091144,5593.2438772651985,5695.3427734375,134467500
2021-03-29 00:00:00+07:00,5690.903518388856,5784.124246849205,5646.5126953125,5646.5126953125,113370500
2021-03-30 00:00:00+07:00,5655.391500012216,5730.85590778318,5655.391500012216,5677.5869140625,83115500
2021-03-31 00:00:00+07:00,5673.1476793481,5677.5867620392955,5455.63262747951,5517.77978515625,223390500
2021-04-01 00:00:00+07:00,5517.7795498399855,5566.609457360693,5464.510559817395,5526.65771484375,112286000
2021-04-05 00:00:00+07:00,5548.853312538079,5584.365973738322,5464.5107421875,5464.5107421875,73311500
2021-04-06 00:00:00+07:00,5446.75417712135,5477.827754333941,5397.924270072992,5473.388671875,80215000
2021-04-07 00:00:00+07:00,5464.511423046875,5571.049419921875,5446.755090234375,5548.85400390625,107908000
2021-04-08 00:00:00+07:00,5581.622972060921,5595.12689860623,5514.103339334378,5523.10595703125,123697500
2021-04-09 00:00:00+07:00,5685.152654438633,5689.653962953629,5532.108164928805,5581.62255859375,116961000
2021-04-12 00:00:00+07:00,5667.147600618946,5667.147600618946,5455.586093685593,5460.08740234375,110411500
2021-04-13 00:00:00+07:00,5446.58290608724,5455.585522460938,5383.564591471354,5401.56982421875,119211500
2021-04-14 00:00:00+07:00,5496.098038820876,5676.150390625,5455.586259664949,5676.150390625,135519500
2021-04-15 00:00:00+07:00,5676.150097500747,5680.651406063395,5563.6173834345145,5653.6435546875,102686500
2021-04-16 00:00:00+07:00,5734.667445841634,5734.667445841634,5595.126872198705,5649.142578125,79293500
2021-04-19 00:00:00+07:00,5649.1424219840255,5653.643730686802,5608.630643659041,5644.64111328125,47095000
2021-04-20 00:00:00+07:00,5581.623161211908,5626.636251221682,5568.119234208976,5613.13232421875,72721000
2021-04-21 00:00:00+07:00,5581.622931239863,5604.1294753174425,5550.11376953125,5550.11376953125,68397000
2021-04-22 00:00:00+07:00,5581.623026448109,5649.1426598325625,5563.617790878922,5595.126953125,63758000
2021-04-23 00:00:00+07:00,5653.643574554969,5757.173671859718,5604.129180191828,5752.67236328125,108498500
2021-04-26 00:00:00+07:00,5757.173810644764,5761.675119331742,5653.6437108442715,5658.14501953125,108742000
2021-04-27 00:00:00+07:00,5734.667109588456,5793.184120910787,5721.163183898688,5766.17626953125,132650000
2021-04-28 00:00:00+07:00,5761.675237341772,5766.176546120945,5685.152988095826,5689.654296875,87660000
2021-04-29 00:00:00+07:00,5815.6903291366025,5815.6903291366025,5725.664163050897,5770.67724609375,57355000
2021-04-30 00:00:00+07:00,5806.688046600556,5806.688046600556,5743.669726714968,5766.17626953125,65829500
2021-05-03 00:00:00+07:00,5833.695917693662,5833.695917693662,5712.160586075044,5752.67236328125,42065500
2021-05-04 00:00:00+07:00,5716.662204742432,5788.683145904541,5707.659587097168,5761.67529296875,50123500
2021-05-05 00:00:00+07:00,5779.680331955253,5788.682949294747,5761.675097276265,5784.181640625,51685000
2021-05-06 00:00:00+07:00,5761.675097276265,5806.688183973735,5761.675097276265,5784.181640625,38115500
2021-05-07 00:00:00+07:00,5815.690998840332,5815.690998840332,5748.171366500855,5761.67529296875,48864000
2021-05-10 00:00:00+07:00,5761.674941588785,5779.68017578125,5757.173633040669,5779.68017578125,68180500
2021-05-11 00:00:00+07:00,5761.674864969136,5833.69580078125,5676.150003692251,5833.69580078125,70680000
2021-05-17 00:00:00+07:00,5851.70068359375,5851.70068359375,5739.1679781400235,5851.70068359375,129058500
2021-05-18 00:00:00+07:00,5761.674980438184,5811.189374801325,5730.165820388914,5752.67236328125,73563000
2021-05-19 00:00:00+07:00,5743.66931392829,5761.674546887312,5703.157539770488,5712.16015625,64912500
2021-05-20 00:00:00+07:00,5752.672050260825,5793.183825262661,5716.661583592525,5743.66943359375,64950000
2021-05-21 00:00:00+07:00,5806.6881057451355,5806.6881057451355,5635.638378599155,5725.66455078125,92620000
2021-05-24 00:00:00+07:00,5721.163615134017,5743.670159646739,5662.646599400939,5694.15576171875,59210000
2021-05-25 00:00:00+07:00,5671.648692589497,5797.685330202597,5671.648692589497,5721.1630859375,87470000
2021-05-27 00:00:00+07:00,5797.685609175637,5833.696078797847,5644.64111328125,5644.64111328125,537971500
2021-05-28 00:00:00+07:00,5698.656562684838,5734.667030695485,5698.656562684838,5707.6591796875,102108500
2021-05-31 00:00:00+07:00,5725.66453125,5752.6723828125005,5694.155371093751,5739.16845703125,101442000
2021-06-02 00:00:00+07:00,5851.700563128384,5865.204487504834,5779.67963312065,5820.19140625,141732500
2021-06-03 00:00:00+07:00,5847.199094460228,5941.7265625,5788.682090435606,5941.7265625,133810500
2021-06-04 00:00:00+07:00,5959.732145825417,5959.732145825417,5851.7007474116635,5923.7216796875,62108500
2021-06-07 00:00:00+07:00,5905.716345233537,5914.7189616134665,5788.682332294458,5878.70849609375,62576000
2021-06-08 00:00:00+07:00,5919.221060413224,5919.221060413224,5788.68310546875,5788.68310546875,64348000
2021-06-09 00:00:00+07:00,5725.664017634954,5883.209804283714,5725.664017634954,5878.70849609375,77198000
2021-06-10 00:00:00+07:00,5901.2158951773745,5959.73291015625,5842.698880198499,5959.73291015625,73262500
2021-06-11 00:00:00+07:00,5914.719036025647,5923.721652518837,5815.69025460056,5824.69287109375,72780500
2021-06-14 00:00:00+07:00,5869.706028788027,5869.706028788027,5761.674629485179,5770.67724609375,61478500
2021-06-15 00:00:00+07:00,5802.186329860776,5824.69287109375,5766.175863888017,5824.69287109375,87799000
2021-06-16 00:00:00+07:00,5779.680548587999,5793.184475103391,5725.664842526428,5748.17138671875,48984000
2021-06-17 00:00:00+07:00,5752.672441961641,5752.672441961641,5649.142343240892,5698.65673828125,68448500
2021-06-18 00:00:00+07:00,5671.649217206028,5712.160997328928,5653.64398159585,5694.15576171875,118043000
2021-06-21 00:00:00+07:00,5671.6493203125,5671.6493203125,5590.62575859375,5626.63623046875,60823500
2021-06-22 00:00:00+07:00,5626.635626663545,5752.672264700808,5617.633009660883,5707.6591796875,65824000
2021-06-23 00:00:00+07:00,5667.146888010383,5707.6586608396865,5608.6298828125,5608.6298828125,52451000
2021-06-24 00:00:00+07:00,5680.651663615892,5680.651663615892,5581.622870747786,5590.62548828125,56010000
2021-06-25 00:00:00+07:00,5608.630586442347,5635.638438383481,5572.6201171875,5572.6201171875,68939500
2021-06-28 00:00:00+07:00,5491.59575634806,5536.608836318125,5451.083984375,5451.083984375,84420500
2021-06-29 00:00:00+07:00,5446.583339795285,5482.593808157568,5437.580722704714,5442.08203125,53704000
2021-06-30 00:00:00+07:00,5401.569145487551,5464.587452184906,5401.569145487551,5424.07568359375,65795000
2021-07-01 00:00:00+07:00,5455.5848369424275,5469.088759806146,5401.569145487551,5424.07568359375,58153000
2021-07-02 00:00:00+07:00,5464.588827164446,5527.607149718237,5437.580974641393,5491.5966796875,67392500
2021-07-05 00:00:00+07:00,5491.596991356383,5518.604845412234,5464.589137300532,5500.599609375,39710500
2021-07-06 00:00:00+07:00,5500.598372342072,5500.598372342072,5451.083984375,5451.083984375,34279500
2021-07-07 00:00:00+07:00,5563.617501481348,5563.617501481348,5428.578241736655,5460.08740234375,35595000
2021-07-08 00:00:00+07:00,5401.570293017456,5437.580761637572,5383.565058707398,5415.07421875,47297000
2021-07-09 00:00:00+07:00,5410.573066179142,5419.57568359375,5392.5678313499275,5419.57568359375,40707500
2021-07-12 00:00:00+07:00,5464.589055535859,5563.617852258914,5419.575966116288,5554.615234375,65981500
2021-07-13 00:00:00+07:00,5554.614744882134,5559.1160534274195,5415.074179978287,5442.08203125,65946500
2021-07-14 00:00:00+07:00,5419.575723536624,5428.578341017581,5383.565253612792,5392.56787109375,59321000
2021-07-15 00:00:00+07:00,5401.570964073999,5505.10107421875,5397.06965493727,5505.10107421875,49724000
2021-07-16 00:00:00+07:00,5554.615317486702,5554.615317486702,5451.085210272607,5500.599609375,47998500
2021-07-19 00:00:00+07:00,5500.599260544598,5500.599260544598,5406.07177734375,5406.07177734375,47119000
2021-07-21 00:00:00+07:00,5446.583221486325,5509.601539751456,5410.57275390625,5410.57275390625,55009500
2021-07-22 00:00:00+07:00,5505.100856455625,5541.111328125,5446.583839992892,5541.111328125,60792000
2021-07-23 00:00:00+07:00,5563.617541878107,5572.620159259787,5424.07697246207,5433.07958984375,79938000
2021-07-26 00:00:00+07:00,5437.5809384107,5455.586173306099,5406.07177734375,5406.07177734375,48171500
2021-07-27 00:00:00+07:00,5406.07177734375,5455.586173306099,5401.5704686199,5406.07177734375,53107500
2021-07-28 00:00:00+07:00,5406.071483803433,5410.57279228287,5374.562324447376,5383.56494140625,74133000
2021-07-29 00:00:00+07:00,5451.084491653947,5478.092342149343,5383.564865415459,5437.58056640625,84605000
2021-07-30 00:00:00+07:00,5437.579832757538,5491.595526460427,5365.558907820351,5374.5615234375,105685000
2021-08-02 00:00:00+07:00,5455.586234073511,5460.087542847499,5316.045662079881,5365.56005859375,119981500
2021-08-03 00:00:00+07:00,5424.076510771587,5563.61706831011,5388.066044310033,5532.10791015625,110071500
2021-08-04 00:00:00+07:00,5532.108104830474,5536.609413296568,5455.585860906863,5509.6015625,41112000
2021-08-05 00:00:00+07:00,5554.614900328621,5680.65154312376,5527.607048301092,5671.64892578125,93768000
2021-08-06 00:00:00+07:00,5725.6651563768255,5725.6651563768255,5523.10624754274,5545.61279296875,67285000
2021-08-09 00:00:00+07:00,5523.1055478988155,5581.62255859375,5496.097696808845,5581.62255859375,52858500
2021-08-10 00:00:00+07:00,5626.635839068701,5671.64892578125,5505.100504944817,5671.64892578125,60446000
2021-08-12 00:00:00+07:00,5509.601813616072,5689.65416046627,5509.601813616072,5671.64892578125,118325500
2021-08-13 00:00:00+07:00,5716.661546442327,5793.183787615177,5694.1550049209,5770.67724609375,86929000
2021-08-16 00:00:00+07:00,5779.68017578125,5779.68017578125,5676.150079174577,5779.68017578125,69282000
2021-08-18 00:00:00+07:00,5869.705634469697,6085.768418560606,5815.68993844697,5941.7265625,186354500
2021-08-19 00:00:00+07:00,5941.7265625,5941.7265625,5878.708250473484,5941.7265625,100926000
2021-08-20 00:00:00+07:00,5941.7265625,5941.7265625,5860.703018465909,5941.7265625,120163500
2021-08-23 00:00:00+07:00,5865.205464526626,5932.72509765625,5865.205464526626,5932.72509765625,68253000
2021-08-24 00:00:00+07:00,5914.718714488637,5941.7265625,5851.700402462121,5941.7265625,59561500
2021-08-25 00:00:00+07:00,5941.7265625,5946.227870501894,5928.222638494318,5941.7265625,80751500
2021-08-26 00:00:00+07:00,5905.71630859375,5923.721541241902,5824.692761677067,5905.71630859375,74337000
2021-08-27 00:00:00+07:00,5842.697892665131,5878.70835733487,5842.697892665131,5860.703125,71572500
2021-08-30 00:00:00+07:00,5878.708615467917,5923.721698281607,5869.7059989051795,5910.2177734375,74564500
2021-08-31 00:00:00+07:00,5869.706017414122,5914.719100369752,5865.204709118559,5896.7138671875,115373500
2021-09-01 00:00:00+07:00,5896.713848593393,5941.726931407084,5883.209923749287,5910.2177734375,67362500
2021-09-02 00:00:00+07:00,5874.207500492761,5919.220584787725,5811.189182479811,5887.71142578125,53257000
2021-09-03 00:00:00+07:00,5905.716098484849,5941.7265625,5865.204326467803,5941.7265625,35764500
2021-09-06 00:00:00+07:00,5941.726755584601,5946.228063732771,5896.7136741029,5919.22021484375,36780000
2021-09-07 00:00:00+07:00,5937.225290144596,5946.227906202435,5914.71875,5914.71875,53902000
2021-09-08 00:00:00+07:00,5896.714337271933,5937.226115161588,5779.680312257376,5797.685546875,77888000
2021-09-09 00:00:00+07:00,5770.676893074581,5914.71875,5770.676893074581,5914.71875,110074000
2021-09-10 00:00:00+07:00,5847.199513066766,5910.217829604822,5847.199513066766,5869.7060546875,41483500
2021-09-13 00:00:00+07:00,5905.717129099924,5905.717129099924,5874.207967587958,5901.2158203125,29929000
2021-09-14 00:00:00+07:00,5932.724175927473,5937.225484103443,5847.199320584057,5892.21240234375,51990500
2021-09-15 00:00:00+07:00,5892.2132838060525,5896.714592655408,5838.19757761379,5847.2001953125,44514000
2021-09-16 00:00:00+07:00,5923.721615084134,5923.721615084134,5833.695450721154,5851.70068359375,58672500
2021-09-17 00:00:00+07:00,5842.698204742619,5883.2099796599405,5833.695588094325,5869.7060546875,117540000
2021-09-20 00:00:00+07:00,5914.719706541857,5932.724941569381,5860.704001459282,5928.2236328125,73157500
